Name,Product_ID,Date,Sales,Revenue,EndOfDayStock,prev_stock
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504116,20766,2011-09-25,1,3.75,922,923.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504117,20766,2011-10-06,2,7.5,920,922.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504118,20766,2011-10-13,2,7.5,918,920.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504119,20766,2011-10-14,1,3.75,917,918.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504120,20766,2011-10-17,4,15.0,913,917.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504121,20766,2011-10-19,1,3.75,912,913.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504122,20766,2011-10-20,3,11.25,909,912.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504123,20766,2011-10-25,2,7.5,907,909.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504124,20766,2011-10-31,1,7.46,906,907.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504125,20766,2011-11-02,1,3.75,905,906.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504126,20766,2011-11-03,2,7.5,903,905.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504127,20766,2011-11-25,7,26.25,896,903.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504128,20766,2011-11-28,2,14.92,894,896.0
MASA DIN INOX CU SPALATOR 1200X600X850 MM MS6P-12-1504129,20766,2011-12-04,2,7.5,892,894.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505030,20767,2009-12-01,7,17.85,1564,892.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505031,20767,2009-12-07,1,2.55,1563,1564.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505032,20767,2009-12-11,20,20.4,1543,1563.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505033,20767,2009-12-13,38,35.7,1505,1543.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505034,20767,2009-12-14,108,91.8,1397,1505.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505035,20767,2009-12-16,1,2.55,1396,1397.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505036,20767,2009-12-17,4,10.2,1392,1396.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505037,20767,2009-12-18,2,5.1,1390,1392.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505038,20767,2009-12-22,18,15.3,1372,1390.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505039,20767,2009-12-23,6,15.3,1366,1372.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505040,20767,2010-01-07,6,15.3,1360,1366.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505041,20767,2010-01-14,6,15.3,1354,1360.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505042,20767,2010-01-17,3,7.65,1351,1354.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505043,20767,2010-01-21,2,5.1,1349,1351.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505044,20767,2010-01-27,1,2.55,1348,1349.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505045,20767,2010-01-31,6,15.3,1342,1348.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505046,20767,2010-02-07,1,2.55,1341,1342.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505047,20767,2010-02-10,1,2.55,1340,1341.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505048,20767,2010-02-16,6,15.3,1334,1340.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505049,20767,2010-02-28,1,2.55,1333,1334.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505050,20767,2010-03-04,8,20.4,1325,1333.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505051,20767,2010-03-05,36,75.6,1289,1325.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505052,20767,2010-03-08,6,15.3,1283,1289.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505053,20767,2010-03-11,6,15.3,1277,1283.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505054,20767,2010-03-15,6,15.3,1271,1277.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505055,20767,2010-03-22,2,5.1,1269,1271.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505056,20767,2010-03-26,12,30.6,1257,1269.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505057,20767,2010-04-01,6,15.3,1251,1257.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505058,20767,2010-04-13,2,5.1,1249,1251.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505059,20767,2010-04-29,1,2.55,1248,1249.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505060,20767,2010-05-02,1,2.55,1247,1248.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505061,20767,2010-05-09,6,15.3,1241,1247.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505062,20767,2010-05-10,2,5.1,1239,1241.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505063,20767,2010-05-25,2,5.1,1237,1239.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505064,20767,2010-06-08,1,2.55,1236,1237.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505065,20767,2010-06-10,3,7.65,1233,1236.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505066,20767,2010-06-17,2,5.1,1231,1233.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505067,20767,2010-06-21,1,2.55,1230,1231.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505068,20767,2010-06-27,2,5.1,1228,1230.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505069,20767,2010-06-29,6,15.3,1222,1228.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505070,20767,2010-07-01,6,15.3,1216,1222.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505071,20767,2010-07-08,3,7.65,1213,1216.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505072,20767,2010-07-11,3,7.65,1210,1213.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505073,20767,2010-07-13,2,5.1,1208,1210.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505074,20767,2010-08-08,2,5.1,1206,1208.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505075,20767,2010-08-09,1,2.55,1205,1206.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505076,20767,2010-08-23,1,2.55,1204,1205.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505077,20767,2010-08-24,2,5.1,1202,1204.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505078,20767,2010-08-25,1,2.55,1201,1202.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505079,20767,2010-09-03,2,5.1,1199,1201.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505080,20767,2010-09-12,1,2.55,1198,1199.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505081,20767,2010-09-14,6,15.3,1192,1198.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505082,20767,2010-09-15,2,5.1,1190,1192.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505083,20767,2010-09-20,2,5.1,1188,1190.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505084,20767,2010-09-24,4,10.2,1184,1188.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505085,20767,2010-09-29,6,15.3,1178,1184.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505086,20767,2010-09-30,6,15.3,1172,1178.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505087,20767,2010-10-01,6,15.3,1166,1172.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505088,20767,2010-10-07,2,5.1,1164,1166.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505089,20767,2010-10-10,6,15.3,1158,1164.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505090,20767,2010-10-17,1,2.55,1157,1158.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505091,20767,2010-10-20,2,5.1,1155,1157.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505092,20767,2010-10-24,2,5.1,1153,1155.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505093,20767,2010-10-27,1,2.55,1152,1153.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505094,20767,2010-11-02,1,2.55,1151,1152.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505095,20767,2010-11-04,73,153.75,1078,1151.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505096,20767,2010-11-05,18,45.9,1060,1078.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505097,20767,2010-11-07,1,2.55,1059,1060.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505098,20767,2010-11-10,1,2.55,1058,1059.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505099,20767,2010-11-12,1,2.55,1057,1058.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505100,20767,2010-11-14,2,5.1,1055,1057.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505101,20767,2010-11-15,2,5.1,1053,1055.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505102,20767,2010-11-16,6,15.3,1047,1053.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505103,20767,2010-11-17,1,2.55,1046,1047.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505104,20767,2010-11-18,2,5.1,1044,1046.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505105,20767,2010-11-21,1,2.55,1043,1044.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505106,20767,2010-11-24,1,2.55,1042,1043.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505107,20767,2010-11-25,1,2.55,1041,1042.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505108,20767,2010-11-26,6,15.3,1035,1041.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505109,20767,2010-11-28,2,5.1,1033,1035.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505110,20767,2010-12-03,2,5.1,1031,1033.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505111,20767,2010-12-05,2,5.1,1029,1031.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505112,20767,2010-12-19,2,5.1,1027,1029.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505113,20767,2011-01-10,6,15.3,1021,1027.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505114,20767,2011-01-13,6,15.3,1015,1021.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505115,20767,2011-01-17,1,2.55,1014,1015.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505116,20767,2011-01-19,6,15.3,1008,1014.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505117,20767,2011-01-20,2,5.1,1006,1008.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505118,20767,2011-02-07,3,7.65,1003,1006.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505119,20767,2011-02-15,3,7.65,1000,1003.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505120,20767,2011-02-18,2,5.1,998,1000.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505121,20767,2011-02-25,6,15.3,992,998.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505122,20767,2011-02-28,6,15.3,986,992.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505123,20767,2011-03-08,3,7.65,983,986.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505124,20767,2011-03-14,1,2.55,982,983.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505125,20767,2011-03-17,1,2.55,981,982.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505126,20767,2011-03-22,2,5.1,979,981.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505127,20767,2011-03-25,1,2.55,978,979.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505128,20767,2011-04-19,6,15.3,972,978.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505129,20767,2011-04-28,6,15.3,966,972.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505130,20767,2011-05-10,1,2.55,965,966.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505131,20767,2011-05-15,1,2.55,964,965.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505132,20767,2011-05-22,6,15.3,958,964.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505133,20767,2011-06-06,6,15.3,952,958.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505134,20767,2011-06-20,6,15.3,946,952.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505135,20767,2011-06-21,1,2.55,945,946.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505136,20767,2011-07-10,4,10.2,941,945.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505137,20767,2011-07-14,6,15.3,935,941.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505138,20767,2011-07-17,3,7.65,932,935.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505139,20767,2011-08-03,6,15.3,926,932.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505140,20767,2011-08-08,2,5.1,924,926.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505141,20767,2011-08-15,6,15.3,918,924.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505142,20767,2011-08-17,6,15.3,912,918.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505143,20767,2011-08-31,36,75.6,876,912.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505144,20767,2011-09-21,2,7.51,874,876.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505145,20767,2011-09-23,6,15.3,868,874.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505146,20767,2011-09-28,6,15.3,862,868.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505147,20767,2011-10-06,3,7.65,859,862.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505148,20767,2011-10-09,6,15.3,853,859.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505149,20767,2011-10-13,1,2.55,852,853.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505150,20767,2011-10-14,1,2.55,851,852.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505151,20767,2011-10-17,7,17.85,844,851.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505152,20767,2011-10-30,3,7.65,841,844.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505153,20767,2011-11-04,1,2.55,840,841.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505154,20767,2011-11-08,6,15.3,834,840.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505155,20767,2011-11-17,1,2.55,833,834.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505156,20767,2011-11-23,1,2.55,832,833.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505157,20767,2011-11-25,1,2.55,831,832.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505158,20767,2011-11-27,2,5.1,829,831.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505159,20767,2011-11-29,6,15.3,823,829.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505160,20767,2011-11-30,1,2.55,822,823.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505161,20767,2011-12-05,1,4.96,821,822.0
MASA DIN INOX CU SPALATOR 1200X700X850 MM MS7P-12-1505162,20767,2011-12-06,7,17.85,814,821.0
MASA DIN INOX CU SPALATOR 1800X700X850 MM MS7P-18-1505030,20860,2010-04-08,1,2.1,114,0.0
MASA DIN INOX CU SPALATOR 1800X700X850 MM MS7P-18-1505031,20860,2010-04-16,1,2.1,113,114.0
MASA DIN INOX CU SPALATOR 1800X700X850 MM MS7P-18-1505032,20860,2010-06-11,1,2.1,112,113.0
MASA DIN INOX CU SPALATOR 1800X700X850 MM MS7P-18-1505033,20860,2010-06-13,1,2.1,111,112.0
MASA DIN INOX CU SPALATOR 1800X700X850 MM MS7P-18-1505034,20860,2010-07-05,1,2.1,110,111.0
MASA DIN INOX CU SPALATOR 1800X700X850 MM MS7P-18-1505035,20860,2010-07-29,1,2.1,109,110.0
MASA DIN INOX CU SPALATOR 1800X700X850 MM MS7P-18-1505036,20860,2010-08-01,3,6.3,106,109.0
MASA DIN INOX CU SPALATOR 1800X700X850 MM MS7P-18-1505037,20860,2010-10-08,3,6.3,103,106.0
MASA DIN INOX CU SPALATOR 1800X700X850 MM MS7P-18-1505038,20860,2010-10-26,5,10.5,98,103.0
MASA DIN INOX CU SPALATOR 1800X700X850 MM MS7P-18-1505039,20860,2010-11-08,2,4.2,96,98.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD6",20658,2009-12-01,12,15.0,2930,96.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD7",20658,2009-12-02,6,7.5,2924,2930.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD8",20658,2009-12-03,4,5.0,2920,2924.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD9",20658,2009-12-04,24,30.0,2896,2920.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD10",20658,2009-12-06,3,3.75,2893,2896.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD11",20658,2009-12-07,12,15.0,2881,2893.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD12",20658,2009-12-09,12,15.0,2869,2881.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD13",20658,2009-12-10,8,10.0,2861,2869.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD14",20658,2009-12-13,4,5.0,2857,2861.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD15",20658,2009-12-23,24,30.0,2833,2857.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD16",20658,2010-01-07,12,15.0,2821,2833.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD17",20658,2010-01-10,2,2.5,2819,2821.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD18",20658,2010-01-12,24,30.0,2795,2819.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD19",20658,2010-01-14,13,16.25,2782,2795.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD20",20658,2010-01-17,12,15.0,2770,2782.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD21",20658,2010-01-21,24,30.0,2746,2770.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD22",20658,2010-01-22,12,15.0,2734,2746.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD23",20658,2010-01-25,12,15.0,2722,2734.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD24",20658,2010-01-26,36,45.0,2686,2722.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD25",20658,2010-01-31,1,1.25,2685,2686.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD26",20658,2010-02-01,4,5.0,2681,2685.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD27",20658,2010-02-02,2,2.5,2679,2681.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD28",20658,2010-02-04,1,1.25,2678,2679.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD29",20658,2010-02-05,12,12.72,2666,2678.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD30",20658,2010-02-07,1,1.25,2665,2666.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD31",20658,2010-02-08,1,1.25,2664,2665.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD32",20658,2010-02-11,16,20.0,2648,2664.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD33",20658,2010-02-14,2,2.5,2646,2648.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD34",20658,2010-03-07,12,12.72,2634,2646.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD35",20658,2010-03-09,12,15.0,2622,2634.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD36",20658,2010-03-10,2,2.5,2620,2622.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD37",20658,2010-03-16,12,15.0,2608,2620.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD38",20658,2010-03-21,3,3.75,2605,2608.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD39",20658,2010-03-22,15,18.75,2590,2605.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD40",20658,2010-03-26,12,15.0,2578,2590.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD41",20658,2010-03-28,5,6.25,2573,2578.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD42",20658,2010-04-06,1,1.25,2572,2573.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD43",20658,2010-04-08,3,3.75,2569,2572.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD44",20658,2010-04-09,12,15.0,2557,2569.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD45",20658,2010-04-11,2,2.5,2555,2557.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD46",20658,2010-04-13,6,7.5,2549,2555.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD47",20658,2010-04-15,12,15.0,2537,2549.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD48",20658,2010-04-16,12,15.0,2525,2537.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD49",20658,2010-04-22,12,15.0,2513,2525.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD50",20658,2010-04-27,13,16.25,2500,2513.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD51",20658,2010-04-29,12,15.0,2488,2500.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD52",20658,2010-04-30,13,16.25,2475,2488.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD53",20658,2010-05-02,6,7.5,2469,2475.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD54",20658,2010-05-05,12,15.0,2457,2469.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD55",20658,2010-05-06,12,15.0,2445,2457.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD56",20658,2010-05-09,12,15.0,2433,2445.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD57",20658,2010-05-11,12,15.0,2421,2433.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD58",20658,2010-05-12,5,6.25,2416,2421.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD59",20658,2010-05-16,10,12.5,2406,2416.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD60",20658,2010-05-19,2,2.5,2404,2406.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD61",20658,2010-05-20,13,16.25,2391,2404.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD62",20658,2010-05-24,12,15.0,2379,2391.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD63",20658,2010-05-26,12,15.0,2367,2379.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD64",20658,2010-06-01,12,15.0,2355,2367.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD65",20658,2010-06-02,1,1.25,2354,2355.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD66",20658,2010-06-06,3,3.75,2351,2354.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD67",20658,2010-06-08,2,2.5,2349,2351.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD68",20658,2010-06-09,3,3.75,2346,2349.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD69",20658,2010-06-11,24,30.0,2322,2346.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD70",20658,2010-06-13,4,5.0,2318,2322.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD71",20658,2010-06-16,12,15.0,2306,2318.0
"MASA DIN INOX TIP DULAP CU USI GLISANTE, SERIA 600 MM MD72",20658,2010-06-17,6,7.5,2300,2306.0
